rxn_id	source_id	source_type	rxn_type	temperature_deg_c	time_h	atmosphere	stirring_shaking	scale_mol	concentration_mol_l	catalyst_1_cas	catalyst_1_eq	catalyst_1_smiles	catalyst_2_cas	catalyst_2_eq	catalyst_2_smiles	reagent_1_cas	reagent_1_eq	reagent_1_smiles	reagent_2_cas	reagent_2_eq	reagent_2_smiles	reagent_3_cas	reagent_3_eq	reagent_3_smiles	reagent_4_cas	reagent_4_eq	reagent_4_smiles	reagent_5_cas	reagent_5_eq	reagent_5_smiles	solvent_1_cas	solvent_1_fraction	solvent_1_smiles	solvent_2_cas	solvent_2_fraction	solvent_2_smiles	startingmat_1_cas	startingmat_1_eq	startingmat_1_smiles	product_1_cas	product_1_ms	product_1_nmr	product_1_smiles	product_1_yield	product_1_yieldtype	product_2_cas	product_2_smiles	product_2_yield	product_2_yieldtype	provenance	procedure
lit_pub_bo_30	10.1021/ja1006405	publication	borylation	80	6.000000	NITROGEN	UNSPECIFIED	0.001000	1.000000	12112-67-3	0.002500	C1CC=CCCC=C1.C1CC=CCCC=C1.[Cl-].[Cl-].[Ir].[Ir]				73183-34-3	1.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C	72914-19-3	0.005000	N=1C=CC(=CC1C=2N=CC=C(C2)C(C)(C)C)C(C)(C)C	25015-63-8	0.050000	O1BOC(C)(C)C1(C)C							109-99-9	1.000000	O1CCCC1				101079-48-5	1	O(CCC1=CNC=2C=CC=CC21)[Si](C)(C)C(C)(C)C	1219637-85-0		1 H NMR 499 MHz, CDCl3 δ 9.10 (s, 1H), 7.80 (d, J = 7.8, 1H), 7.71 (d, J = 6.9, 1H), 7.19 (t, J = 7.4, 1H), 7.15 (s, 1H), 3.94 (t, J = 7.4, 2H), 3.07 (t, J = 7.4, 2H), 1.44 (s, 12H), 0.98 (s, 9H), 0.11 (s, 6H).; 13 C NMR 126 MHz, CDCl3 δ 141.58, 129.44, 126.93, 122.72, 122.24, 118.97, 112.82, 84.00, 64.38, 29.37, 26.30, 25.26, 18.67, -4.96.; 11 B NMR 300MHz, CDCl3: δ 32.5.	O1B(OC(C)(C)C1(C)C)C2=CC=CC3=C2NC=C3CCO[Si](C)(C)C(C)(C)C	0.480000	UNKNOWN					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_31	10.1021/ja1006405	publication	borylation	80	0.000000	NITROGEN	UNSPECIFIED	0.001000	1.000000	12148-71-9	0.010000	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				72914-19-3	0.020000	N=1C=CC(=CC1C=2N=CC=C(C2)C(C)(C)C)C(C)(C)C	73183-34-3	1.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C	25015-63-8	0.050000	O1BOC(C)(C)C1(C)C							109-99-9	1.000000	O1CCCC1				86-74-8	1	C=1C=CC2=C(C1)NC=3C=CC=CC32	1219637-88-3		1 H NMR 500 MHz, CDCl3 δ 9.20 (s, 1H), 8.23 (d, J= 7.5, 1H), 8.12 (t, J= 7.0, 2H), 7.91 (d, J= 7.0, 1H), 7.55 (d, J= 8.0, 1H), 7.50-7.37 (m, 2H), 7.28 (dd, J= 7.3, 14.7, 3H), 1.47 (s, 12H).; 13 C NMR 126 MHz, CDCl3 δ 145.30, 139.57, 133.08, 125.98, 123.94, 123.14, 122.53, 120.54, 119.39, 118.98, 110.82, 84.27, 25.30.	O1B(OC(C)(C)C1(C)C)C2=CC=CC=3C=4C=CC=CC4NC23	0.470000	UNKNOWN					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_32	10.1021/ja1006405	publication	borylation	80	12.000000	NITROGEN	UNSPECIFIED	0.001000	0.500000	12112-67-3	0.002500	C1CC=CCCC=C1.C1CC=CCCC=C1.[Cl-].[Cl-].[Ir].[Ir]				73183-34-3	1.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C	72914-19-3	0.005000	N=1C=CC(=CC1C=2N=CC=C(C2)C(C)(C)C)C(C)(C)C	25015-63-8	0.050000	O1BOC(C)(C)C1(C)C							109-99-9	1.000000	O1CCCC1				1504-16-1	1	C=1C=CC(=CC1)C2=CNC=3C=CC=CC32	1219637-78-1		1 H NMR 500 MHz, CDCl3 δ 9.41 (s, 1H), 8.13 (d, J= 8.0, 1H), 7.77 (d, J= 7.0, 1H), 7.73 (d, J= 7.5, 2H), 7.49 (m, 3H), 7.33 (t, J= 7.4, 1H), 7.27 (t, J= 7.5, 1H), 1.45 (s, 12H).; 13 C NMR 126 MHz, CDCl3 δ 142.11, 136.09, 129.93, 129.02, 127.76, 126.09, 124.97, 123.64, 122.04, 120.09, 118.06, 84.18, 25.28.; 11 B NMR 300 MHz, CDCl3: δ 31.6.	O1B(OC(C)(C)C1(C)C)C2=CC=CC=3C(=CNC23)C=4C=CC=CC4	0.440000	UNKNOWN					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_33	10.1021/ja1006405	publication	borylation	80	0.000000	NITROGEN	UNSPECIFIED	0.001000	1.000000	12148-71-9	0.010000	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				73183-34-3	1.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C	25015-63-8	0.050000	O1BOC(C)(C)C1(C)C	72914-19-3	0.020000	N=1C=CC(=CC1C=2N=CC=C(C2)C(C)(C)C)C(C)(C)C							109-99-9	1.000000	O1CCCC1				635-46-1	1	C=1C=CC2=C(C1)NCCC2	1219637-87-2		1 H NMR 499 MHz, CDCl3 δ 7.44 (d, J= 7.4, 1H), 6.99 (d, J= 7.2, 1H), 6.50 (t, J= 7.3, 1H), 5.84 (s, 1H), 3.36 (m, 2H), 2.75 (t, J= 6.4, 2H), 1.91 (m, 2H), 1.32 (s, 12H).; 13 C NMR 126 MHz, CDCl3 δ 151.58, 135.15, 133.08, 120.46, 115.11, 83.58, 41.81, 27.79, 25.11, 21.80.; 11 B NMR 300MHz, CDCl3: δ 33.3.	O1B(OC(C)(C)C1(C)C)C2=CC=CC3=C2NCCC3	0.400000	UNKNOWN					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_34	10.1021/ja412563e	publication	borylation	25	26.000000	ARGON	UNSPECIFIED	0.000250	0.500000	12148-71-9	0.002500	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				72914-19-3	0.005000	N=1C=CC(=CC1C=2N=CC=C(C2)C(C)(C)C)C(C)(C)C	73183-34-3	1.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C										109-99-9	1.000000	O1CCCC1				95-21-6	1	N=1C=2C=CC=CC2OC1C	1025719-20-3			N1=C(OC2=C1C=CC=C2B3OC(C)(C)C(O3)(C)C)C	0.430000	NMR_1H					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_35	10.1021/ja412563e	publication	borylation	25	26.000000	ARGON	UNSPECIFIED	0.000250	0.500000	12148-71-9	0.002500	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				1660-93-1	0.005000	N=1C=C(C(=C2C=CC3=C(N=CC(=C3C)C)C12)C)C	73183-34-3	1.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C										109-99-9	1.000000	O1CCCC1				95-21-6	1	N=1C=2C=CC=CC2OC1C	1025719-20-3			N1=C(OC2=C1C=CC=C2B3OC(C)(C)C(O3)(C)C)C	0.680000	NMR_1H					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_36	10.1021/ja412563e	publication	borylation	25	26.000000	ARGON	UNSPECIFIED	0.000500	0.500000	12148-71-9	0.002500	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				1660-93-1	0.005000	N=1C=C(C(=C2C=CC3=C(N=CC(=C3C)C)C12)C)C	73183-34-3	1.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C										109-99-9	1.000000	O1CCCC1				95-21-6	1	N=1C=2C=CC=CC2OC1C	1025719-20-3		1H NMR (400 MHz, CDCl3) δ 7.73 (dd, J = 7.9, 1.2 Hz, 1H), 7.70 (dd, J = 7.4, 1.0 Hz, 1H), 7.29 (t, J = 7.6 Hz, 1H), 2.68 (s, 3H), 1.40 (s, 12H). 13C NMR (101 MHz, CDCl3) δ N O Bpin 4a S-17 164.4, 155.4, 141.0, 131.6, 123.8, 122.6, 84.3, 25.0, 15.0. 11B NMR (128 MHz, CDCl3) δ 30.0	N1=C(OC2=C1C=CC=C2B3OC(C)(C)C(O3)(C)C)C	0.510000	UNKNOWN					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_37	10.1021/ja412563e	publication	borylation	25	22.000000	ARGON	UNSPECIFIED	0.000250	0.500000	12148-71-9	0.002500	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				72914-19-3	0.005000	N=1C=CC(=CC1C=2N=CC=C(C2)C(C)(C)C)C(C)(C)C	73183-34-3	0.750000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C										109-99-9	1.000000	O1CCCC1				5676-56-2	1	BrC=1C=CC=2OC(=NC2C1)C	1573171-09-1			BrC1=CC=2N=C(OC2C(=C1)B3OC(C)(C)C(O3)(C)C)C	0.850000	NMR_1H					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_38	10.1021/ja412563e	publication	borylation	25	22.000000	ARGON	UNSPECIFIED	0.000250	0.500000	12148-71-9	0.002500	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				73183-34-3	0.750000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C	1660-93-1	0.005000	N=1C=C(C(=C2C=CC3=C(N=CC(=C3C)C)C12)C)C										109-99-9	1.000000	O1CCCC1				5676-56-2	1	BrC=1C=CC=2OC(=NC2C1)C	1573171-09-1			BrC1=CC=2N=C(OC2C(=C1)B3OC(C)(C)C(O3)(C)C)C	0.860000	NMR_1H					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_39	10.1021/ja412563e	publication	borylation	25	16.000000	ARGON	UNSPECIFIED	0.000250	0.500000	12148-71-9	0.002500	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				73183-34-3	1.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C	1660-93-1	0.005000	N=1C=C(C(=C2C=CC3=C(N=CC(=C3C)C)C12)C)C										109-99-9	1.000000	O1CCCC1				5676-56-2	1	BrC=1C=CC=2OC(=NC2C1)C	1573171-09-1			BrC1=CC=2N=C(OC2C(=C1)B3OC(C)(C)C(O3)(C)C)C	0.850000	GC					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_40	10.1021/ja412563e	publication	borylation	25	22.000000	ARGON	UNSPECIFIED	0.000500	0.500000	12148-71-9	0.002500	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				73183-34-3	0.750000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C	1660-93-1	0.005000	N=1C=C(C(=C2C=CC3=C(N=CC(=C3C)C)C12)C)C										109-99-9	1.000000	O1CCCC1				5676-56-2	1	BrC=1C=CC=2OC(=NC2C1)C	1573171-09-1		1 H NMR (400 MHz, CDCl3) δ 7.85 (d, J = 1.9 Hz, 1H), 7.80 (d, J = 1.8 Hz, 1H), 2.68 (s, 3H), 1.39 (s, 12H). 13C NMR (101 MHz, CDCl3) δ 165.7, 154.3, 142.7, 134.0, 125.25, 117.0, 84.7, 77.5, 77.2, 76.8, 25.0, 15.0. 11B NMR (128 MHz, CDCl3) δ 29.72	BrC1=CC=2N=C(OC2C(=C1)B3OC(C)(C)C(O3)(C)C)C	0.790000	UNKNOWN					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_41	10.1021/ja412563e	publication	borylation	80	48.000000	ARGON	UNSPECIFIED	0.000250	0.500000	12148-71-9	0.005000	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				73183-34-3	1.500000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C	72914-19-3	0.010000	N=1C=CC(=CC1C=2N=CC=C(C2)C(C)(C)C)C(C)(C)C										109-99-9	1.000000	O1CCCC1				615-15-6	1	N=1C=2C=CC=CC2NC1C	1314216-34-6			N=1C=2C=CC(=CC2NC1C)B3OC(C)(C)C(O3)(C)C	0.270000	NMR_1H					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_42	10.1021/ja412563e	publication	borylation	80	48.000000	ARGON	UNSPECIFIED	0.000250	0.500000	12148-71-9	0.005000	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				73183-34-3	1.500000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C	1660-93-1	0.010000	N=1C=C(C(=C2C=CC3=C(N=CC(=C3C)C)C12)C)C										109-99-9	1.000000	O1CCCC1				615-15-6	1	N=1C=2C=CC=CC2NC1C	1314216-34-6			N=1C=2C=CC(=CC2NC1C)B3OC(C)(C)C(O3)(C)C	0.940000	NMR_1H					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_43	10.1021/ja412563e	publication	borylation	80	48.000000	ARGON	UNSPECIFIED	0.000500	0.500000	12148-71-9	0.005000	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				73183-34-3	1.500000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C	1660-93-1	0.010000	N=1C=C(C(=C2C=CC3=C(N=CC(=C3C)C)C12)C)C										109-99-9	1.000000	O1CCCC1				615-15-6	1	N=1C=2C=CC=CC2NC1C	1314216-34-6		1 H NMR (400 MHz, CDCl3) δ 12.91 (br s, 1H), 8.06 (s, 1H), 7.69 (d, J = 8.1 Hz, 1H), 7.58 (d, J = 8.1 Hz, 1H), 2.65 (s, 3H), 1.35 (s, 12H). 13C NMR (101 MHz, CDCl3) δ 152.7, 141.6, 138.2, 128.5, 121.2, 114.3, 83.8, 25.0, 15.0. 11B NMR (128 MHz, CDCl3) δ 31.5.	N=1C=2C=CC(=CC2NC1C)B3OC(C)(C)C(O3)(C)C	0.820000	UNKNOWN					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_44	10.1021/ja412563e	publication	borylation	80	19.000000	ARGON	UNSPECIFIED	0.000250	0.500000	12148-71-9	0.010000	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				73183-34-3	1.500000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C	72914-19-3	0.020000	N=1C=CC(=CC1C=2N=CC=C(C2)C(C)(C)C)C(C)(C)C										109-99-9	1.000000	O1CCCC1				307951-53-7	1	ClC1=CC=NC=2NC(=CC12)C	1573171-12-6			ClC1=C(C=NC=2NC(=CC12)C)B3OC(C)(C)C(O3)(C)C	0.270000	NMR_1H					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_45	10.1021/ja412563e	publication	borylation	80	19.000000	ARGON	UNSPECIFIED	0.000250	0.500000	12148-71-9	0.010000	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				73183-34-3	1.500000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C	1660-93-1	0.020000	N=1C=C(C(=C2C=CC3=C(N=CC(=C3C)C)C12)C)C										109-99-9	1.000000	O1CCCC1				307951-53-7	1	ClC1=CC=NC=2NC(=CC12)C	1573171-12-6			ClC1=C(C=NC=2NC(=CC12)C)B3OC(C)(C)C(O3)(C)C	0.720000	NMR_1H					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_46	10.1021/ja412563e	publication	borylation	80	16.000000	ARGON	UNSPECIFIED	0.000250	0.500000	12148-71-9	0.010000	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				1660-93-1	0.020000	N=1C=C(C(=C2C=CC3=C(N=CC(=C3C)C)C12)C)C	73183-34-3	0.750000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C										109-99-9	1.000000	O1CCCC1				307951-53-7	1	ClC1=CC=NC=2NC(=CC12)C	1573171-12-6			ClC1=C(C=NC=2NC(=CC12)C)B3OC(C)(C)C(O3)(C)C	0.150000	GC					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_47	10.1021/ja412563e	publication	borylation	80	16.000000	ARGON	UNSPECIFIED	0.000250	0.500000	12148-71-9	0.010000	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				1660-93-1	0.020000	N=1C=C(C(=C2C=CC3=C(N=CC(=C3C)C)C12)C)C	73183-34-3	1.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C										109-99-9	1.000000	O1CCCC1				307951-53-7	1	ClC1=CC=NC=2NC(=CC12)C	1573171-12-6			ClC1=C(C=NC=2NC(=CC12)C)B3OC(C)(C)C(O3)(C)C	0.460000	GC					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_48	10.1021/ja412563e	publication	borylation	80	19.000000	ARGON	UNSPECIFIED	0.000500	0.500000	12148-71-9	0.010000	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				1660-93-1	0.020000	N=1C=C(C(=C2C=CC3=C(N=CC(=C3C)C)C12)C)C	73183-34-3	1.500000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C										109-99-9	1.000000	O1CCCC1				307951-53-7	1	ClC1=CC=NC=2NC(=CC12)C	1573171-12-6		1 H NMR (400 MHz, CDCl3) δ 11.88 (s, 1H), 8.47 (s, 1H), 6.32 (s, 1H), 2.57 (s, 3H), 1.40 (s, 12H). 13C NMR (101 MHz, CDCl3) δ 150.7, 148.1, 141.11, 137.4, 121.8, 97.8, 84.1, 25.0, 14.3. 11B NMR (128 MHz, CDCl3) δ 31.2	ClC1=C(C=NC=2NC(=CC12)C)B3OC(C)(C)C(O3)(C)C	0.640000	UNKNOWN					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_49	10.1021/ja412563e	publication	borylation	25	40.000000	ARGON	UNSPECIFIED	0.000250	0.500000	12148-71-9	0.002500	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				1660-93-1	0.005000	N=1C=C(C(=C2C=CC3=C(N=CC(=C3C)C)C12)C)C	73183-34-3	1.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C										109-99-9	1.000000	O1CCCC1				5676-57-3	1	N1=C(OC=2C=CC(OC)=CC12)C	1573171-14-8			N1=C(OC2=C1C=C(OC)C=C2B3OC(C)(C)C(O3)(C)C)C	0.810000	NMR_1H					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_50	10.1021/ja412563e	publication	borylation	25	40.000000	ARGON	UNSPECIFIED	0.000500	0.500000	12148-71-9	0.002500	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				1660-93-1	0.005000	N=1C=C(C(=C2C=CC3=C(N=CC(=C3C)C)C12)C)C	73183-34-3	1.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C										109-99-9	1.000000	O1CCCC1				5676-57-3	1	N1=C(OC=2C=CC(OC)=CC12)C	1573171-14-8		1 H NMR (400 MHz, CDCl3) δ 7.26 (d, J = 2.8 Hz, 1H), 7.23 (d, J = 2.7 Hz, 1H), 3.85 (s, 3H), 2.65 (s, 3H), 1.39 (s, 12H). 13C NMR (101 MHz, CDCl3) δ 165.3, 156.7, 142.1, 118.3, 106.8, 84.4, 77.5, 77.2, 76.8, 65.3, 56.2, 25.0, 15.1. 11B NMR (128 MHz, CDCl3) δ 29.83.	N1=C(OC2=C1C=C(OC)C=C2B3OC(C)(C)C(O3)(C)C)C	0.610000	UNKNOWN					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_51	10.1021/ja412563e	publication	borylation	25	25.000000	ARGON	UNSPECIFIED	0.000250	0.500000	12148-71-9	0.002500	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				1660-93-1	0.005000	N=1C=C(C(=C2C=CC3=C(N=CC(=C3C)C)C12)C)C	73183-34-3	1.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C										109-99-9	1.000000	O1CCCC1				72692-90-1	1	N1=C(OC2=CC=CC(=C12)C)C	1573171-16-0			N1=C(OC=2C1=C(C=CC2B3OC(C)(C)C(O3)(C)C)C)C	0.840000	NMR_1H					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_52	10.1021/ja412563e	publication	borylation	25	25.000000	ARGON	UNSPECIFIED	0.000500	0.500000	12148-71-9	0.002500	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				1660-93-1	0.005000	N=1C=C(C(=C2C=CC3=C(N=CC(=C3C)C)C12)C)C	73183-34-3	1.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C										109-99-9	1.000000	O1CCCC1				72692-90-1	1	N1=C(OC2=CC=CC(=C12)C)C	1573171-16-0		1 H NMR (600 MHz, CDCl3) δ 7.60 (d, J = 7.5 Hz, 1H), 7.10 (d, J = 7.5 Hz, 1H), 2.69 (s, 3H), 2.60 (s, 3H), 1.39 (s, 12H). 13C NMR (101 MHz, CDCl3) δ 163.6, 155.1, 140.1, 133.4, 131.4, 124.6, 84.0, 25.0, 16.9, 15.0. 11B NMR (193 MHz, CDCl3) δ 30.0.	N1=C(OC=2C1=C(C=CC2B3OC(C)(C)C(O3)(C)C)C)C	0.700000	UNKNOWN					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_53	10.1021/ja412563e	publication	borylation	25	24.000000	ARGON	UNSPECIFIED	0.000250	0.500000	12148-71-9	0.002500	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				73183-34-3	1.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C	1660-93-1	0.005000	N=1C=C(C(=C2C=CC3=C(N=CC(=C3C)C)C12)C)C										109-99-9	1.000000	O1CCCC1				835-71-2	1	N1=C(OC=2C=CC=CC12)C3=CC=C(C=C3)C	1573171-19-3			N1=C(OC2=C1C=CC=C2B3OC(C)(C)C(O3)(C)C)C4=CC=C(C=C4)C	0.710000	NMR_1H					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_54	10.1021/ja412563e	publication	borylation	25	24.000000	ARGON	UNSPECIFIED	0.000500	0.500000	12148-71-9	0.002500	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				73183-34-3	1.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C	1660-93-1	0.005000	N=1C=C(C(=C2C=CC3=C(N=CC(=C3C)C)C12)C)C										109-99-9	1.000000	O1CCCC1				835-71-2	1	N1=C(OC=2C=CC=CC12)C3=CC=C(C=C3)C	1573171-19-3		1 H NMR (400 MHz, CDCl3) δ 8.25 - 8.14 (m, 2H), 7.85 (d, J = 8.1 Hz, 1H), 7.75 (d, J = 7.2 Hz, 1H), 7.42 - 7.29 (m, 3H), 2.44 (s, 3H), 1.43 (d, J = 11.8 Hz, 12H). 13C NMR (101 MHz, CDCl3) δ 163.7, 155.2, 142.0, 141.7, 131.8, 129.7, 127.8, 124.7, 124.2, 122.8, 84.2, 25.1, 21.8. 11B NMR (128 MHz, CDCl3) δ 29.3.	N1=C(OC2=C1C=CC=C2B3OC(C)(C)C(O3)(C)C)C4=CC=C(C=C4)C	0.690000	UNKNOWN					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_55	10.1021/ja412563e	publication	borylation	25	24.000000	ARGON	UNSPECIFIED	0.000250	0.500000	12148-71-9	0.002500	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				73183-34-3	1.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C	1660-93-1	0.005000	N=1C=C(C(=C2C=CC3=C(N=CC(=C3C)C)C12)C)C										109-99-9	1.000000	O1CCCC1				838-34-6	1	N1=C(OC=2C=CC=CC12)C3=CC=C(OC)C=C3	1573171-23-9			N1=C(OC2=C1C=CC=C2B3OC(C)(C)C(O3)(C)C)C4=CC=C(OC)C=C4	0.720000	NMR_1H					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
